id,refseq,gene,chrom,start,end
K03591,K03591,K03591,,,
K01419,K01419,K01419,,,
K03667,K03667,K03667,,,
K02548,K02548,K02548,,,
K02553,K02553,K02553,,,
K09892,K09892,K09892,,,
K02440,K02440,K02440,,,
K00864,K00864,K00864,,,
K02446,K02446,K02446,,,
K00528,K00528,K00528,,,
K01803,K01803,K01803,,,
K01521,K01521,K01521,,,
K02048,K02048,K02048,,,
K00850,K00850,K00850,,,
K13283,K13283,K13283,,,
K06006,K06006,K06006,,,
K07662,K07662,K07662,,,
K07640,K07640,K07640,,,
K04564,K04564,K04564,,,
K02856,K02856,K02856,,,
K02854,K02854,K02854,,,
K02855,K02855,K02855,,,
K00848,K00848,K00848,,,
K01813,K01813,K01813,,,
K01629,K01629,K01629,,,
K10559,K10559,K10559,,,
K10562,K10562,K10562,,,
K10560,K10560,K10560,,,
K10561,K10561,K10561,,,
K03534,K03534,K03534,,,
K02532,K02532,K02532,,,
K07407,K07407,K07407,,,
K02529,K02529,K02529,,,
K02379,K02379,K02379,,,
K00123,K00123,K00123,,,
K00123,K00123,K00123,,,
K00124,K00124,K00124,,,
K00127,K00127,K00127,,,
K02380,K02380,K02380,,,
K07062,K07062,K07062,,,
K01066,K01066,K01066,,,
K07560,K07560,K07560,,,
K07058,K07058,K07058,,,
K07025,K07025,K07025,,,
K18478,K18478,K18478,,,
K08318,K08318,K08318,,,
K01671,K01671,K01671,,,
K18479,K18479,K18479,,,
K15922,K15922,K15922,,,
K03292,K03292,K03292,,,
K03292,K03292,K03292,,,
K06207,K06207,K06207,,,
K01915,K01915,K01915,,,
K07708,K07708,K07708,,,
K07712,K07712,K07712,,,
K02495,K02495,K02495,,,
K09894,K09894,K09894,,,
K03978,K03978,K03978,,,
K02335,K02335,K02335,,,
K03673,K03673,K03673,,,
K09896,K09896,K09896,,,
K03752,K03752,K03752,,,
K03753,K03753,K03753,,,
K03753,K03753,K03753,,,
K02529,K02529,K02529,,,
K00852,K00852,K00852,,,
K10439,K10439,K10439,,,
K10440,K10440,K10440,,,
K10441,K10441,K10441,,,
K06726,K06726,K06726,,,
K03549,K03549,K03549,,,
K03924,K03924,K03924,,,
K01914,K01914,K01914,,,
K03718,K03718,K03718,,,
K06205,K06205,K06205,,,
K03495,K03495,K03495,,,
K03501,K03501,K03501,,,
K02116,K02116,K02116,,,
K02108,K02108,K02108,,,
K02110,K02110,K02110,,,
K02109,K02109,K02109,,,
K02113,K02113,K02113,,,
K02111,K02111,K02111,,,
K02115,K02115,K02115,,,
K02112,K02112,K02112,,,
K02114,K02114,K02114,,,
K04042,K04042,K04042,,,
K00820,K00820,K00820,,,
K02040,K02040,K02040,,,
K02037,K02037,K02037,,,
K02038,K02038,K02038,,,
K02036,K02036,K02036,,,
K02039,K02039,K02039,,,
K06901,K06901,K06901,,,
K08163,K08163,K08163,,,
K03650,K03650,K03650,,,
K03217,K03217,K03217,,,
K03536,K03536,K03536,,,
K02914,K02914,K02914,,,
K02313,K02313,K02313,,,
K02338,K02338,K02338,,,
K03629,K03629,K03629,,,
K02470,K02470,K02470,,,
K13637,K13637,K13637,,,
K00040,K00040,K00040,,,
K00073,K00073,K00073,,,
K07024,K07024,K07024,,,
K00883,K00883,K00883,,,
K01631,K01631,K01631,,,
K01684,K01684,K01684,,,
K08194,K08194,K08194,,,
K04080,K04080,K04080,,,
K04081,K04081,K04081,,,
K07085,K07085,K07085,,,
K03482,K03482,K03482,,,
K02749,K02749,K02749,,,
K02750,K02750,K02750,,,
K01232,K01232,K01232,,,
K00389,K00389,K00389,,,
K01753,K01753,K01753,,,
K13629,K13629,K13629,,,
K13636,K13636,K13636,,,
K08154,K08154,K08154,,,
K19166,K19166,K19166,,,
K18831,K18831,K18831,,,
K01652,K01652,K01652,,,
K01653,K01653,K01653,,,
K07686,K07686,K07686,,,
K07675,K07675,K07675,,,
K07783,K07783,K07783,,,
K07784,K07784,K07784,,,
K03445,K03445,K03445,,,
K02024,K02024,K02024,,,
K02759,K02759,K02759,,,
K01223,K01223,K01223,,,
K02761,K02761,K02761,,,
K02760,K02760,K02760,,,
K07552,K07552,K07552,,,
K18139,K18139,K18139,,,
K18138,K18138,K18138,,,
K03585,K03585,K03585,,,
K02073,K02073,K02073,,,
K07347,K07347,K07347,,,
K07345,K07345,K07345,,,
K13409,K13409,K13409,,,
K13408,K13408,K13408,,,
K07127,K07127,K07127,,,
K03098,K03098,K03098,,,
K07347,K07347,K07347,,,
K07345,K07345,K07345,,,
K03827,K03827,K03827,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K11903,K11903,K11903,,,
K19048,K19048,K19048,,,
K06919,K06919,K06919,,,
K07733,K07733,K07733,,,
K03292,K03292,K03292,,,
K01811,K01811,K01811,,,
K16345,K16345,K16345,,,
K03312,K03312,K03312,,,
K03655,K03655,K03655,,,
K00556,K00556,K00556,,,
K01139,K01139,K01139,,,
K03060,K03060,K03060,,,
K00942,K00942,K00942,,,
K01972,K01972,K01972,,,
K01991,K01991,K01991,,,
K01104,K01104,K01104,,,
K16692,K16692,K16692,,,
K00989,K00989,K00989,,,
K00762,K00762,K00762,,,
K05501,K05501,K05501,,,
K01520,K01520,K01520,,,
K13038,K13038,K13038,,,
K03630,K03630,K03630,,,
K02902,K02902,K02902,,,
K02913,K02913,K02913,,,
K10563,K10563,K10563,,,
K00954,K00954,K00954,,,
K12984,K12984,K12984,,,
K02527,K02527,K02527,,,
K02844,K02844,K02844,,,
K02849,K02849,K02849,,,
K02847,K02847,K02847,,,
K02841,K02841,K02841,,,
K02843,K02843,K02843,,,
K03274,K03274,K03274,,,
K00639,K00639,K00639,,,
K00060,K00060,K00060,,,
K09798,K09798,K09798,,,
K15633,K15633,K15633,,,
K03676,K03676,K03676,,,
K03071,K03071,K03071,,,
K00057,K00057,K00057,,,
K00640,K00640,K00640,,,
K03769,K03769,K03769,,,
K03656,K03656,K03656,,,
K01524,K01524,K01524,,,
K03732,K03732,K03732,,,
K03671,K03671,K03671,,,
K03628,K03628,K03628,,,
K02851,K02851,K02851,,,
K05790,K05790,K05790,,,
K01791,K01791,K01791,,,
K02472,K02472,K02472,,,
K16704,K16704,K16704,,,
K02805,K02805,K02805,,,
K16693,K16693,K16693,,,
K12582,K12582,K12582,,,
K02853,K02853,K02853,,,
K02852,K02852,K02852,,,
K03293,K03293,K03293,,,
K02498,K02498,K02498,,,
K02496,K02496,K02496,,,
K01719,K01719,K01719,,,
K01749,K01749,K01749,,,
K05851,K05851,K05851,,,
K06202,K06202,K06202,,,
K01778,K01778,K01778,,,
K09921,K09921,K09921,,,
K03733,K03733,K03733,,,
K07025,K07025,K07025,,,
K03657,K03657,K03657,,,
K03284,K03284,K03284,,,
K05786,K05786,K05786,,,
K01058,K01058,K01058,,,
K03654,K03654,K03654,,,
K05835,K05835,K05835,,,
K05834,K05834,K05834,,,
K01048,K01048,K01048,,,
K07024,K07024,K07024,,,
K03576,K03576,K03576,,,
K00549,K00549,K00549,,,
K01061,K01061,K01061,,,
K00757,K00757,K00757,,,
K09760,K09760,K09760,,,
K03183,K03183,K03183,,,
K03690,K03690,K03690,,,
K03688,K03688,K03688,,,
K03116,K03116,K03116,,,
K03117,K03117,K03117,,,
K03118,K03118,K03118,,,
K03424,K03424,K03424,,,
K05785,K05785,K05785,,,
K03182,K03182,K03182,,,
K05368,K05368,K05368,,,
K07726,K07726,K07726,,,
K03704,K03704,K03704,,,
K00090,K00090,K00090,,,
K00874,K00874,K00874,,,
K02525,K02525,K02525,,,
K08351,K08351,K08351,,,
K03826,K03826,K03826,,,
K01246,K01246,K01246,,,
K08177,K08177,K08177,,,
K12975,K12975,K12975,,,
K12368,K12368,K12368,,,
K12369,K12369,K12369,,,
K12370,K12370,K12370,,,
K12371,K12371,K12371,,,
K12372,K12372,K12372,,,
K00867,K00867,K00867,,,
K02358,K02358,K02358,,,
K03073,K03073,K03073,,,
K02601,K02601,K02601,,,
K02867,K02867,K02867,,,
K02863,K02863,K02863,,,
K02864,K02864,K02864,,,
K02935,K02935,K02935,,,
K03043,K03043,K03043,,,
K03046,K03046,K03046,,,
K02759,K02759,K02759,,,
K02760,K02760,K02760,,,
K03150,K03150,K03150,,,
K03149,K03149,K03149,,,
K03154,K03154,K03154,,,
K03148,K03148,K03148,,,
K00788,K00788,K00788,,,
K03147,K03147,K03147,,,
K07740,K07740,K07740,,,
K03426,K03426,K03426,,,
K01599,K01599,K01599,,,
K05982,K05982,K05982,,,
K09891,K09891,K09891,,,
K05787,K05787,K05787,,,
K01945,K01945,K01945,,,
K00602,K00602,K00602,,,
K00651,K00651,K00651,,,
K01638,K01638,K01638,,,
K01637,K01637,K01637,,,
K00906,K00906,K00906,,,
K13641,K13641,K13641,,,
K00548,K00548,K00548,,,
K03324,K03324,K03324,,,
K19164,K19164,K19164,,,
K19163,K19163,K19163,,,
K06182,K06182,K06182,,,
K03453,K03453,K03453,,,
K00928,K00928,K00928,,,
K01810,K01810,K01810,,,
K13256,K13256,K13256,,,
K10110,K10110,K10110,,,
K10109,K10109,K10109,,,
K10108,K10108,K10108,,,
K10111,K10111,K10111,,,
K02024,K02024,K02024,,,
K05775,K05775,K05775,,,
K03181,K03181,K03181,,,
K03179,K03179,K03179,,,
K00631,K00631,K00631,,,
K00901,K00901,K00901,,,
K01356,K01356,K01356,,,
K03327,K03327,K03327,,,
K09823,K09823,K09823,,,
K05539,K05539,K05539,,,
K00344,K00344,K00344,,,
K02314,K02314,K02314,,,
K01775,K01775,K01775,,,
K00832,K00832,K00832,,,
K03788,K03788,K03788,,,
K03701,K03701,K03701,,,
K03111,K03111,K03111,,,
K13631,K13631,K13631,,,
K13639,K13639,K13639,,,
K00799,K00799,K00799,,,
K06901,K06901,K06901,,,
K03316,K03316,K03316,,,
K06518,K06518,K06518,,,
K14393,K14393,K14393,,,
K01895,K01895,K01895,,,
K11102,K11102,K11102,,,
K07126,K07126,K07126,,,
K00123,K00123,K00123,,,
K00123,K00123,K00123,,,
K01624,K01624,K01624,,,
K09988,K09988,K09988,,,
K10439,K10439,K10439,,,
K10440,K10440,K10440,,,
K10441,K10441,K10441,,,
K00881,K00881,K00881,,,
K17195,K17195,K17195,,,
K10550,K10550,K10550,,,
K10551,K10551,K10551,,,
K10549,K10549,K10549,,,
K01808,K01808,K01808,,,
K06167,K06167,K06167,,,
K09994,K09994,K09994,,,
K05774,K05774,K05774,,,
K06162,K06162,K06162,,,
K05780,K05780,K05780,,,
K05781,K05781,K05781,,,
K06163,K06163,K06163,,,
K06164,K06164,K06164,,,
K06165,K06165,K06165,,,
K06166,K06166,K06166,,,
K02043,K02043,K02043,,,
K02042,K02042,K02042,,,
K02044,K02044,K02044,,,
K02041,K02041,K02041,,,
K04750,K04750,K04750,,,
K06193,K06193,K06193,,,
K02526,K02526,K02526,,,
K03762,K03762,K03762,,,
K06905,K06905,K06905,,,
K02884,K02884,K02884,,,
K00554,K00554,K00554,,,
K02860,K02860,K02860,,,
K02959,K02959,K02959,,,
K03106,K03106,K03106,,,
K03687,K03687,K03687,,,
K00858,K00858,K00858,,,
K03631,K03631,K03631,,,
K06186,K06186,K06186,,,
K09801,K09801,K09801,,,
K03664,K03664,K03664,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07733,K07733,K07733,,,
K06919,K06919,K06919,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K00575,K00575,K00575,,,
K03412,K03412,K03412,,,
K02401,K02401,K02401,,,
K02400,K02400,K02400,,,
K03516,K03516,K03516,,,
K15509,K15509,K15509,,,
K15509,K15509,K15509,,,
K02510,K02510,K02510,,,
K12543,K12543,K12543,,,
K12541,K12541,K12541,,,
K12542,K12542,K12542,,,
K07334,K07334,K07334,,,
K00926,K00926,K00926,,,
K06901,K06901,K06901,,,
K06867,K06867,K06867,,,
K06191,K06191,K06191,,,
K03647,K03647,K03647,,,
K00525,K00525,K00525,,,
K00526,K00526,K00526,,,
K02000,K02000,K02000,,,
K02001,K02001,K02001,,,
K02002,K02002,K02002,,,
K15974,K15974,K15974,,,
K03543,K03543,K03543,,,
K03446,K03446,K03446,,,
K01649,K01649,K01649,,,
K07173,K07173,K07173,,,
K01919,K01919,K01919,,,
K03563,K03563,K03563,,,
K01872,K01872,K01872,,,
K03565,K03565,K03565,,,
K03553,K03553,K03553,,,
K03743,K03743,K03743,,,
K02077,K02077,K02077,,,
K02075,K02075,K02075,,,
K02074,K02074,K02074,,,
K08305,K08305,K08305,,,
K02783,K02783,K02783,,,
K02782,K02782,K02782,,,
K02783,K02783,K02783,,,
K02781,K02781,K02781,,,
K00068,K00068,K00068,,,
K02466,K02466,K02466,,,
K02468,K02468,K02468,,,
K02467,K02467,K02467,,,
K12266,K12266,K12266,,,
K12264,K12264,K12264,,,
K12265,K12265,K12265,,,
K07241,K07241,K07241,,,
K04656,K04656,K04656,,,
K05796,K05796,K05796,,,
K03487,K03487,K03487,,,
K02752,K02752,K02752,,,
K02753,K02753,K02753,,,
K01223,K01223,K01223,,,
K08315,K08315,K08315,,,
K15834,K15834,K15834,,,
K15832,K15832,K15832,,,
K15831,K15831,K15831,,,
K15830,K15830,K15830,,,
K15829,K15829,K15829,,,
K15828,K15828,K15828,,,
K15827,K15827,K15827,,,
K15833,K15833,K15833,,,
K04651,K04651,K04651,,,
K04652,K04652,K04652,,,
K04653,K04653,K04653,,,
K04654,K04654,K04654,,,
K04655,K04655,K04655,,,
K15836,K15836,K15836,,,
K19048,K19048,K19048,,,
K03555,K03555,K03555,,,
K03186,K03186,K03186,,,
K03087,K03087,K03087,,,
K06194,K06194,K06194,,,
K00573,K00573,K00573,,,
K03787,K03787,K03787,,,
K06176,K06176,K06176,,,
K01770,K01770,K01770,,,
K00991,K00991,K00991,,,
K05589,K05589,K05589,,,
K00860,K00860,K00860,,,
K00956,K00956,K00956,,,
K00957,K00957,K00957,,,
K02302,K02302,K02302,,,
K09612,K09612,K09612,,,
K00390,K00390,K00390,,,
K00381,K00381,K00381,,,
K00380,K00380,K00380,,,
K01737,K01737,K01737,,,
K01451,K01451,K01451,,,
K08170,K08170,K08170,,,
K10026,K10026,K10026,,,
K01788,K01788,K01788,,,
K02790,K02790,K02790,,,
K02791,K02791,K02791,,,
K01689,K01689,K01689,,,
K01937,K01937,K01937,,,
K04765,K04765,K04765,,,
K00951,K00951,K00951,,,
K03215,K03215,K03215,,,
K07678,K07678,K07678,,,
K00865,K00865,K00865,,,
K01706,K01706,K01706,,,
K13918,K13918,K13918,,,
K03535,K03535,K03535,,,
K06175,K06175,K06175,,,
K15723,K15723,K15723,,,
K06879,K06879,K06879,,,
K06966,K06966,K06966,,,
K03837,K03837,K03837,,,
K01752,K01752,K01752,,,
K01146,K01146,K01146,,,
K06968,K06968,K06968,,,
K03566,K03566,K03566,,,
K01766,K01766,K01766,,,
K02426,K02426,K02426,,,
K08304,K08304,K08304,,,
K01448,K01448,K01448,,,
K14682,K14682,K14682,,,
K03581,K03581,K03581,,,
K03582,K03582,K03582,,,
K01407,K01407,K01407,,,
K03583,K03583,K03583,,,
K02681,K02681,K02681,,,
K02680,K02680,K02680,,,
K02679,K02679,K02679,,,
K00560,K00560,K00560,,,
K13292,K13292,K13292,,,
K08484,K08484,K08484,,,
K08311,K08311,K08311,,,
K03573,K03573,K03573,,,
K08227,K08227,K08227,,,
K05939,K05939,K05939,,,
K02529,K02529,K02529,,,
K13637,K13637,K13637,,,
K05350,K05350,K05350,,,
K02761,K02761,K02761,,,
K01586,K01586,K01586,,,
K10193,K10193,K10193,,,
K10194,K10194,K10194,,,
K10195,K10195,K10195,,,
K10192,K10192,K10192,,,
K02100,K02100,K02100,,,
K00065,K00065,K00065,,,
K01815,K01815,K01815,,,
K01730,K01730,K01730,,,
K00626,K00626,K00626,,,
K06975,K06975,K06975,,,
K06884,K06884,K06884,,,
K07217,K07217,K07217,,,
K00425,K00425,K00425,,,
K00426,K00426,K00426,,,
K05343,K05343,K05343,,,
K03286,K03286,K03286,,,
K06076,K06076,K06076,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K12943,K12943,K12943,,,
K01823,K01823,K01823,,,
K04567,K04567,K04567,,,
K02836,K02836,K02836,,,
K07462,K07462,K07462,,,
K03981,K03981,K03981,,,
K04763,K04763,K04763,,,
K03840,K03840,K03840,,,
K19168,K19168,K19168,,,
K09159,K09159,K09159,,,
K06980,K06980,K06980,,,
K11068,K11068,K11068,,,
K01223,K01223,K01223,,,
K08344,K08344,K08344,,,
K00281,K00281,K00281,,,
K02437,K02437,K02437,,,
K00605,K00605,K00605,,,
K18800,K18800,K18800,,,
K03185,K03185,K03185,,,
K01262,K01262,K01262,,,
K09895,K09895,K09895,,,
K09888,K09888,K09888,,,
K01934,K01934,K01934,,,
K00058,K00058,K00058,,,
K01807,K01807,K01807,,,
K05596,K05596,K05596,,,
K09807,K09807,K09807,,,
K06895,K06895,K06895,,,
K03442,K03442,K03442,,,
K01624,K01624,K01624,,,
K00927,K00927,K00927,,,
K03472,K03472,K03472,,,
K00615,K00615,K00615,,,
K07387,K07387,K07387,,,
K01652,K01652,K01652,,,
K06989,K06989,K06989,,,
K00529,K00529,K00529,,,
K01480,K01480,K01480,,,
K01585,K01585,K01585,,,
K00789,K00789,K00789,,,
K08137,K08137,K08137,,,
K02742,K02742,K02742,,,
K01150,K01150,K01150,,,
K09761,K09761,K09761,,,
K01920,K01920,K01920,,,
K07735,K07735,K07735,,,
K07447,K07447,K07447,,,
K02669,K02669,K02669,,,
K06997,K06997,K06997,,,
K02221,K02221,K02221,,,
K09131,K09131,K09131,,,
K02428,K02428,K02428,,,
K02495,K02495,K02495,,,
K09923,K09923,K09923,,,
K03439,K03439,K03439,,,
K03575,K03575,K03575,,,
K08306,K08306,K08306,,,
K03289,K03289,K03289,,,
K05966,K05966,K05966,,,
K05964,K05964,K05964,,,
K01643,K01643,K01643,,,
K01644,K01644,K01644,,,
K01646,K01646,K01646,,,
K01910,K01910,K01910,,,
K07700,K07700,K07700,,,
K07702,K07702,K07702,,,
K01581,K01581,K01581,,,
K07150,K07150,K07150,,,
K11935,K11935,K11935,,,
K11931,K11931,K11931,,,
K11936,K11936,K11936,,,
K11937,K11937,K11937,,,
K01460,K01460,K01460,,,
K11209,K11209,K11209,,,
K02430,K02430,K02430,,,
K03406,K03406,K03406,,,
K19265,K19265,K19265,,,
K03559,K03559,K03559,,,
K03561,K03561,K03561,,,
K01760,K01760,K01760,,,
K08325,K08325,K08325,,,
K06221,K06221,K06221,,,
K07480,K07480,K07480,,,
K00121,K00121,K00121,,,
K01070,K01070,K01070,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07484,K07484,K07484,,,
K07480,K07480,K07480,,,
K03088,K03088,K03088,,,
K07165,K07165,K07165,,,
K16091,K16091,K16091,,,
K02016,K02016,K02016,,,
K02015,K02015,K02015,,,
K02015,K02015,K02015,,,
K02013,K02013,K02013,,,
K07484,K07484,K07484,,,
K01190,K01190,K01190,,,
K02532,K02532,K02532,,,
K07480,K07480,K07480,,,
K07481,K07481,K07481,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K04753,K04753,K04753,,,
K00655,K00655,K00655,,,
K02621,K02621,K02621,,,
K07666,K07666,K07666,,,
K07645,K07645,K07645,,,
K03923,K03923,K03923,,,
K18581,K18581,K18581,,,
K02532,K02532,K02532,,,
K02016,K02016,K02016,,,
K02015,K02015,K02015,,,
K02015,K02015,K02015,,,
K02013,K02013,K02013,,,
K02014,K02014,K02014,,,
K02622,K02622,K02622,,,
K07000,K07000,K07000,,,
K03651,K03651,K03651,,,
K09920,K09920,K09920,,,
K01515,K01515,K01515,,,
K12340,K12340,K12340,,,
K07238,K07238,K07238,,,
K02858,K02858,K02858,,,
K09806,K09806,K09806,,,
K03272,K03272,K03272,,,
K00982,K00982,K00982,,,
K18446,K18446,K18446,,,
K07184,K07184,K07184,,,
K00974,K00974,K00974,,,
K06153,K06153,K06153,,,
K01633,K01633,K01633,,,
K08591,K08591,K08591,,,
K03190,K03190,K03190,,,
K01430,K01430,K01430,,,
K01429,K01429,K01429,,,
K01428,K01428,K01428,,,
K03187,K03187,K03187,,,
K03192,K03192,K03192,,,
K03188,K03188,K03188,,,
K03189,K03189,K03189,,,
K01409,K01409,K01409,,,
K02970,K02970,K02970,,,
K02316,K02316,K02316,,,
K03086,K03086,K03086,,,
K03649,K03649,K03649,,,
K07229,K07229,K07229,,,
K03776,K03776,K03776,,,
K09251,K09251,K09251,,,
K07345,K07345,K07345,,,
K07347,K07347,K07347,,,
K07350,K07350,K07350,,,
K07345,K07345,K07345,,,
K11530,K11530,K11530,,,
K08321,K08321,K08321,,,
K10555,K10555,K10555,,,
K10557,K10557,K10557,,,
K10556,K10556,K10556,,,
K10558,K10558,K10558,,,
K11531,K11531,K11531,,,
K11216,K11216,K11216,,,
K00219,K00219,K00219,,,
K11391,K11391,K11391,,,
K07043,K07043,K07043,,,
K07862,K07862,K07862,,,
K01685,K01685,K01685,,,
K01812,K01812,K01812,,,
K08191,K08191,K08191,,,
K07483,K07483,K07483,,,
K15977,K15977,K15977,,,
K07393,K07393,K07393,,,
K06911,K06911,K06911,,,
K00656,K00656,K00656,,,
K00932,K00932,K00932,,,
K03838,K03838,K03838,,,
K01754,K01754,K01754,,,
K07592,K07592,K07592,,,
K00865,K00865,K00865,,,
K00042,K00042,K00042,,,
K01630,K01630,K01630,,,
K01708,K01708,K01708,,,
K02081,K02081,K02081,,,
K16371,K16371,K16371,,,
K02745,K02745,K02745,,,
K02746,K02746,K02746,,,
K02747,K02747,K02747,,,
K02744,K02744,K02744,,,
K02079,K02079,K02079,,,
K02082,K02082,K02082,,,
K08302,K08302,K08302,,,
K02790,K02790,K02790,,,
K02791,K02791,K02791,,,
K14155,K14155,K14155,,,
K07056,K07056,K07056,,,
K07121,K07121,K07121,,,
K07460,K07460,K07460,,,
K12961,K12961,K12961,,,
K07089,K07089,K07089,,,
K05520,K05520,K05520,,,
K09979,K09979,K09979,,,
K07461,K07461,K07461,,,
K03824,K03824,K03824,,,
K08303,K08303,K08303,,,
K03835,K03835,K03835,,,
K05592,K05592,K05592,,,
K05803,K05803,K05803,,,
K00962,K00962,K00962,,,
K02956,K02956,K02956,,,
K03177,K03177,K03177,,,
K02834,K02834,K02834,,,
K02519,K02519,K02519,,,
K02600,K02600,K02600,,,
K09748,K09748,K09748,,,
K01940,K01940,K01940,,,
K03075,K03075,K03075,,,
K03431,K03431,K03431,,,
K00796,K00796,K00796,,,
K03798,K03798,K03798,,,
K02427,K02427,K02427,,,
K07574,K07574,K07574,,,
K03624,K03624,K03624,,,
K07259,K07259,K07259,,,
K07771,K07771,K07771,,,
K07643,K07643,K07643,,,
K03979,K03979,K03979,,,
K02899,K02899,K02899,,,
K02888,K02888,K02888,,,
K02523,K02523,K02523,,,
K07724,K07724,K07724,,,
K00790,K00790,K00790,,,
K07122,K07122,K07122,,,
K07323,K07323,K07323,,,
K02067,K02067,K02067,,,
K02066,K02066,K02066,,,
K02065,K02065,K02065,,,
K07301,K07301,K07301,,,
K06041,K06041,K06041,,,
K03270,K03270,K03270,,,
K11719,K11719,K11719,,,
K09774,K09774,K09774,,,
K06861,K06861,K06861,,,
K03092,K03092,K03092,,,
K05808,K05808,K05808,,,
K02806,K02806,K02806,,,
K06958,K06958,K06958,,,
K08485,K08485,K08485,,,
K03814,K03814,K03814,,,
K07648,K07648,K07648,,,
K11720,K11720,K11720,,,
K07091,K07091,K07091,,,
K01255,K01255,K01255,,,
K02339,K02339,K02339,,,
K01873,K01873,K01873,,,
K03828,K03828,K03828,,,
K12957,K12957,K12957,,,
K00863,K00863,K00863,,,
K06915,K06915,K06915,,,
K07139,K07139,K07139,,,
K00265,K00265,K00265,,,
K00266,K00266,K00266,,,
K10974,K10974,K10974,,,
K01485,K01485,K01485,,,
K00885,K00885,K00885,,,
K03290,K03290,K03290,,,
K01639,K01639,K01639,,,
K03600,K03600,K03600,,,
K03599,K03599,K03599,,,
K02996,K02996,K02996,,,
K02871,K02871,K02871,,,
K06916,K06916,K06916,,,
K09908,K09908,K09908,,,
K04772,K04772,K04772,,,
K04691,K04691,K04691,,,
K00024,K00024,K00024,,,
K03402,K03402,K03402,,,
K03623,K03623,K03623,,,
K00135,K00135,K00135,,,
K03468,K03468,K03468,,,
K15548,K15548,K15548,,,
K08996,K08996,K08996,,,
K03568,K03568,K03568,,,
K08301,K08301,K08301,,,
K06287,K06287,K06287,,,
K03571,K03571,K03571,,,
K03570,K03570,K03570,,,
K03569,K03569,K03569,,,
K18765,K18765,K18765,,,
K07147,K07147,K07147,,,
K17247,K17247,K17247,,,
K03786,K03786,K03786,,,
K02160,K02160,K02160,,,
K01961,K01961,K01961,,,
K14392,K14392,K14392,,,
K02687,K02687,K02687,,,
K01674,K01674,K01674,,,
K05540,K05540,K05540,,,
K03557,K03557,K03557,,,
K07451,K07451,K07451,,,
K06904,K06904,K06904,,,
K06919,K06919,K06919,,,
K18140,K18140,K18140,,,
K18141,K18141,K18141,,,
K18142,K18142,K18142,,,
K08984,K08984,K08984,,,
K01153,K01153,K01153,,,
K01154,K01154,K01154,,,
K03427,K03427,K03427,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K07480,K07480,K07480,,,
K04084,K04084,K04084,,,
K03926,K03926,K03926,,,
K07791,K07791,K07791,,,
K01744,K01744,K01744,,,
K07113,K07113,K07113,,,
K16263,K16263,K16263,,,
K04078,K04078,K04078,,,
K04077,K04077,K04077,,,
K01305,K01305,K01305,,,
K02356,K02356,K02356,,,
K16348,K16348,K16348,,,
K11741,K11741,K11741,,,
K03098,K03098,K03098,,,
K01467,K01467,K01467,,,
K17850,K17850,K17850,,,
K00247,K00247,K00247,,,
K00246,K00246,K00246,,,
K00245,K00245,K00245,,,
K00244,K00244,K00244,,,
K04568,K04568,K04568,,,
K05802,K05802,K05802,,,
K01613,K01613,K01613,,,
K06949,K06949,K06949,,,
K13288,K13288,K13288,,,
K18979,K18979,K18979,,,
K17758,K17758,K17758,,,
K17759,K17759,K17759,,,
K06925,K06925,K06925,,,
K01448,K01448,K01448,,,
K03572,K03572,K03572,,,
K00791,K00791,K00791,,,
K03666,K03666,K03666,,,
K03665,K03665,K03665,,,
K04088,K04088,K04088,,,
K04087,K04087,K04087,,,
K09937,K09937,K09937,,,
K01939,K01939,K01939,,,
K13771,K13771,K13771,,,
K12573,K12573,K12573,,,
K03218,K03218,K03218,,,
K09456,K09456,K09456,,,
K06889,K06889,K06889,,,
K03477,K03477,K03477,,,
K03476,K03476,K03476,,,
K03475,K03475,K03475,,,
K02822,K02822,K02822,,,
K02821,K02821,K02821,,,
K03078,K03078,K03078,,,
K03079,K03079,K03079,,,
K03077,K03077,K03077,,,
K02990,K02990,K02990,,,
K02686,K02686,K02686,,,
K02963,K02963,K02963,,,
K02939,K02939,K02939,,,
K07269,K07269,K07269,,,
K03773,K03773,K03773,,,
K11737,K11737,K11737,,,
K07322,K07322,K07322,,,
K05874,K05874,K05874,,,
K19267,K19267,K19267,,,
K01119,K01119,K01119,,,
K01082,K01082,K01082,,,
K07109,K07109,K07109,,,
K16210,K16210,K16210,,,
K07304,K07304,K07304,,,
K07278,K07278,K07278,,,
K09800,K09800,K09800,,,
K01507,K01507,K01507,,,
K02058,K02058,K02058,,,
K02056,K02056,K02056,,,
K02057,K02057,K02057,,,
K02057,K02057,K02057,,,
K03841,K03841,K03841,,,
